House_Price,House_Title,Post_Date,House_Link,House_Long,House_Lat
224900.0,"91 Central AVE Ste Anne, Manitoba","Sun, 15 Dec 2019 18:13:52 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/91-central-ave-ste-anne-manitoba/1472272498,-96.6492976,49.6705449
579900.0,"66 Anglea everts DR Winnipeg, Manitoba","Sun, 15 Dec 2019 18:13:52 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/66-anglea-everts-dr-winnipeg-manitoba/1472272505,-97.0495399,49.9095617
209900.0,"246 2nd AVE SW Minnedosa, Manitoba","Sun, 15 Dec 2019 18:13:50 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/246-2nd-ave-sw-minnedosa-manitoba/1472272456,-99.8474225,50.2466062
249900.0,"515 Strathnaver AVE Selkirk, Manitoba","Sun, 15 Dec 2019 18:13:49 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/515-strathnaver-ave-selkirk-manitoba/1472272439,-96.8902035,50.1379357
335900.0,"2 Pirson CR Winnipeg, Manitoba","Sun, 15 Dec 2019 18:13:49 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/2-pirson-cr-winnipeg-manitoba/1472272430,-97.1680389,49.769285
270999.0,"SECOND ST Tyndall, Manitoba","Sun, 15 Dec 2019 18:13:45 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/second-st-tyndall-manitoba/1472272334,-96.66438140000001,50.0809048
269900.0,Upgraded Bi level,"Mon, 16 Dec 2019 09:40:44 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/upgraded-bi-level/1477888441,-97.1119917,49.67351379999999
359000.0,"46105 32N RD La Broquerie, Manitoba R0A0Z0","Mon, 16 Dec 2019 09:45:44 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/46105-32n-rd-la-broquerie-manitoba-r0a0z0/1477889434,-96.51014599999999,49.521344
274900.0,MOVE IN NOW! This one is READY to go!,"Mon, 16 Dec 2019 09:51:45 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/move-in-now-this-one-is-ready-to-go/1477890639,-96.89312679999999,49.5872981
265000.0,"LENDING,INVESTING,PARTNERSHIPS AVAILABLE","Mon, 16 Dec 2019 10:37:01 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/lending-investing-partnerships-available/1477899611,-97.2061398,49.82479439999999
505000.0,"7 Jodi Way, Oakbank - Listed by Hubert Labossiere - $505,000","Mon, 16 Dec 2019 12:14:03 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/7-jodi-way-oakbank-listed-by-hubert-labossiere-505-000/1477918794,-97.1547429,49.8745067
999900.0,"Beautiful historic home features 8+ bedrooms, 7.5 bathrooms!","Mon, 16 Dec 2019 12:12:57 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-historic-home-features-8-bedrooms-7-5-bathrooms/1477918593,-97.13157029999999,49.887139
338000.0,RENT 2 OWN - PUT A % OF YOUR RENT TOWARDS BUYING YOUR HOME,"Mon, 16 Dec 2019 12:11:34 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/rent-2-own-put-a-of-your-rent-towards-buying-your-home/1477918312,-96.84258,49.939117
424900.0,2 Story Home in Oakbank,"Mon, 16 Dec 2019 12:11:32 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/2-story-home-in-oakbank/1477918303,-97.0295738,49.7582551
519900.0,"301 Petryk Terrace , Grande Pointe","Mon, 16 Dec 2019 12:10:09 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/301-petryk-terrace-grande-pointe/1477918059,-97.0295738,49.7582551
749900.0,Beautiful New Build on Dorchester FOR SALE,"Mon, 16 Dec 2019 13:56:24 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-new-build-on-dorchester-for-sale/1477937836,-97.159589,49.871024
494900.0,2 Storey on Corydon FOR SALE with Secondary Suite,"Mon, 16 Dec 2019 14:00:47 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/2-storey-on-corydon-for-sale-with-secondary-suite/1477938773,-97.1648992,49.8667466
214900.0,"Business/Residence for Sale - 608 7th St., Gretna, MB","Mon, 16 Dec 2019 14:05:18 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/business-residence-for-sale-608-7th-st-gretna-mb/1333009604,-97.56148739999999,49.00753539999999
864900.0,William Whyte Cutie Bungalow for Sale,"Mon, 16 Dec 2019 14:30:46 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/william-whyte-cutie-bungalow-for-sale/1477944775,-97.13449680000001,49.9129736
279900.0,NEW LISTING in RIVERBEND!,"Mon, 16 Dec 2019 15:00:23 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/new-listing-in-riverbend/1477949959,-97.1010098,49.9603828
279900.0,UPDATED FAMILY BUNGALOW!,"Mon, 16 Dec 2019 15:43:15 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/updated-family-bungalow/1477957821,-97.163849,49.923253
299500.0,"1071 Garwood AVE Winnipeg, Manitoba","Mon, 16 Dec 2019 18:10:37 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/1071-garwood-ave-winnipeg-manitoba/1472476982,-97.16650500000002,49.862044
349900.0,"Homes for Sale in Valley Gardens, Winnipeg, Manitoba $349,900","Mon, 16 Dec 2019 18:10:37 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-valley-gardens-winnipeg-manitoba-349-900/1466584783,-97.068114,49.926047
290000.0,"141 Lockwood ST Winnipeg, Manitoba","Mon, 16 Dec 2019 18:10:25 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/141-lockwood-st-winnipeg-manitoba/1472476609,-97.2023889,49.8738639
299900.0,"28 Riverland RD N Lac Du Bonnet RM, Manitoba","Mon, 16 Dec 2019 18:10:18 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/28-riverland-rd-n-lac-du-bonnet-rm-manitoba/1448146846,-95.9929518,50.2861905
649900.0,"60 Hudsons BAY East St Paul, Manitoba","Mon, 16 Dec 2019 18:10:12 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/60-hudsons-bay-east-st-paul-manitoba/1448145830,-97.03129829999999,49.9569597
434900.0,"62 Gateside WAY Winnipeg, Manitoba","Mon, 16 Dec 2019 18:10:00 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/62-gateside-way-winnipeg-manitoba/1466583929,-97.1063542,49.9593301
374900.0,"378 Overdale ST Winnipeg, Manitoba","Mon, 16 Dec 2019 18:09:39 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/378-overdale-st-winnipeg-manitoba/1466583037,-97.2306203,49.8840555
394899.0,"67 FORSYTHE RD Richer, Manitoba","Mon, 16 Dec 2019 18:09:39 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/67-forsythe-rd-richer-manitoba/1466583078,-96.44573729999999,49.662913
614900.0,"30 Bur Oaks COVE Winnipeg, Manitoba","Mon, 16 Dec 2019 18:09:38 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/30-bur-oaks-cove-winnipeg-manitoba/1466583014,-97.3283277,49.870584
299900.0,"10 Oakleigh PL Winnipeg, Manitoba","Mon, 16 Dec 2019 18:09:38 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/10-oakleigh-pl-winnipeg-manitoba/1466583002,-97.11098790000001,49.8600008
334900.0,"Homes for Sale in Ste. Agathe, Manitoba $334,900","Mon, 16 Dec 2019 18:11:03 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-ste-agathe-manitoba-334-900/1448148216,-97.1841673679,49.566270475299994
299900.0,"Homes for Sale in Sunset Bay, Manitoba $299,900","Mon, 16 Dec 2019 18:11:00 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-sunset-bay-manitoba-299-900/1428751201,-96.636209,50.554481
228900.0,"Homes for Sale in West Transcona, Winnipeg, Manitoba $228,900","Mon, 16 Dec 2019 18:10:49 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-west-transcona-winnipeg-manitoba-228-900/1466584981,-97.002276,49.899451
359900.0,"125 MONTGOMERY AVE Selkirk, Manitoba","Mon, 16 Dec 2019 18:10:43 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/125-montgomery-ave-selkirk-manitoba/1472477216,-96.8812691,50.1300383
2499900.0,"59106 PR 201 RD Menisino, Manitoba","Mon, 16 Dec 2019 18:10:40 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/59106-pr-201-rd-menisino-manitoba/1472477145,-97.308117,49.1318084
299500.0,"1071 Garwood AVE Winnipeg, Manitoba","Mon, 16 Dec 2019 18:10:37 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/1071-garwood-ave-winnipeg-manitoba/1472476982,-97.16650500000002,49.862044
349900.0,"Homes for Sale in Valley Gardens, Winnipeg, Manitoba $349,900","Mon, 16 Dec 2019 18:10:37 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-valley-gardens-winnipeg-manitoba-349-900/1466584783,-97.068114,49.926047
290000.0,"141 Lockwood ST Winnipeg, Manitoba","Mon, 16 Dec 2019 18:10:25 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/141-lockwood-st-winnipeg-manitoba/1472476609,-97.2023889,49.8738639
299900.0,"28 Riverland RD N Lac Du Bonnet RM, Manitoba","Mon, 16 Dec 2019 18:10:18 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/28-riverland-rd-n-lac-du-bonnet-rm-manitoba/1448146846,-95.9929518,50.2861905
439900.0,"119 Peter Sosiak BAY Winnipeg, Manitoba","Tue, 17 Dec 2019 05:06:00 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/119-peter-sosiak-bay-winnipeg-manitoba/1478030867,-96.9698913,49.8964895
329900.0,"1371 Ravelstone AVE Winnipeg, Manitoba","Tue, 17 Dec 2019 05:12:01 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/1371-ravelstone-ave-winnipeg-manitoba/1478030929,-97.0522641,49.9066723
429900.0,"84 Brock ST Winnipeg, Manitoba","Tue, 17 Dec 2019 05:12:01 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/84-brock-st-winnipeg-manitoba/1478031719,-97.1871781,49.8759791
379900.0,"3 Envoy CR Winnipeg, Manitoba","Tue, 17 Dec 2019 05:12:01 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/3-envoy-cr-winnipeg-manitoba/1478031694,-97.13044909999999,49.9501324
429900.0,84 Brock Street,"Tue, 17 Dec 2019 05:18:00 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/84-brock-street/1478034004,-97.187266,49.876995
384900.0,"32 Donald Mcclintock BAY Winnipeg, Manitoba","Tue, 17 Dec 2019 05:36:01 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/32-donald-mcclintock-bay-winnipeg-manitoba/1478030075,-97.0535706,49.9512868
349900.0,Fantastic Charleswood Family Home on Large Lot,"Tue, 17 Dec 2019 09:06:26 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/fantastic-charleswood-family-home-on-large-lot/1478057230,-97.2573864,49.8524904
260000.0,Beautiful Home Surrounded By Trees On 2 Acres!,"Tue, 17 Dec 2019 09:36:27 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-home-surrounded-by-trees-on-2-acres/1478062307,-96.4635545,49.5216612
332000.0,LAKEFRONT Property On A Quiet Bay &amp; A Dock To Park Your Boat!,"Tue, 17 Dec 2019 09:40:40 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/lakefront-property-on-a-quiet-bay-a-dock-to-park-your-boat/1478063053,-96.9526666,49.31391490000001
379000.0,Brand new 3 bedroom house in Glenwood,"Tue, 17 Dec 2019 10:36:25 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-3-bedroom-house-in-glenwood/1478073286,-97.1033594,49.8657355
459900.0,UNDER CONSTRUCTION - 3 Bedroom St. Vital Home,"Tue, 17 Dec 2019 11:21:21 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/under-construction-3-bedroom-st-vital-home/1478082304,-97.1108071,49.8470702
249900.0,OPEN HOUSE SAT. 1-3PM IN STEINBACH,"Tue, 17 Dec 2019 12:53:06 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/open-house-sat-1-3pm-in-steinbach/1467424714,-96.6848636,49.5335714
299900.0,219 Parkview street - St James home for sale!,"Tue, 17 Dec 2019 12:56:55 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/219-parkview-street-st-james-home-for-sale/1478099902,-97.2149338,49.87989959999999
314900.0,Cash flowing duplex for sale in Saint Boniface,"Tue, 17 Dec 2019 12:56:23 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/cash-flowing-duplex-for-sale-in-saint-boniface/1478099790,-97.09963189999999,49.8804982
245000.0,"House for Sale - Rennie, MB","Tue, 17 Dec 2019 15:25:15 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/house-for-sale-rennie-mb/1361828996,-95.5527779,49.852778
219900.0,"34 Sentier Deer TRL Marchand, Manitoba","Tue, 17 Dec 2019 18:09:38 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/34-sentier-deer-trl-marchand-manitoba/1466771966,-96.3915336,49.44842329999999
319900.0,"94 Creekside DR Steinbach, Manitoba","Tue, 17 Dec 2019 18:09:38 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/94-creekside-dr-steinbach-manitoba/1466771960,-96.656728,49.5232363
939900.0,"54 Sterling AVE Winnipeg, Manitoba","Tue, 17 Dec 2019 18:09:29 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/54-sterling-ave-winnipeg-manitoba/1466771784,-97.10593109999999,49.831961
229900.0,"227 Lake Ridge RD Winnipeg, Manitoba","Tue, 17 Dec 2019 18:07:27 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/227-lake-ridge-rd-winnipeg-manitoba/1466770792,-97.3074816,49.8990859
349900.0,"Homes for Sale in Traverse Bay, Manitoba $349,900","Tue, 17 Dec 2019 18:13:54 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-traverse-bay-manitoba-349-900/1435743728,-96.532576,50.69459
484900.0,"Homes for Sale in Onanole, Manitoba $484,900","Tue, 17 Dec 2019 18:13:41 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-onanole-manitoba-484-900/1448345312,-99.7200653333,50.5578318333
349900.0,"Homes for Sale in La Coule, Ste. Anne, Manitoba $349,900","Tue, 17 Dec 2019 18:13:40 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-la-coule-ste-anne-manitoba-349-900/1460815949,-96.62264075,49.68854725
459900.0,"51 Jutland RD Winnipeg, Manitoba","Tue, 17 Dec 2019 18:13:27 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/51-jutland-rd-winnipeg-manitoba/1460815474,-97.1719463,49.9697401
599900.0,"124 Bridlewood RD Winnipeg, Manitoba","Tue, 17 Dec 2019 18:13:18 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/124-bridlewood-rd-winnipeg-manitoba/1460814855,-97.1872175,49.8061479
229900.0,"8 Poplar PL St Malo, Manitoba","Tue, 17 Dec 2019 18:13:17 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/8-poplar-pl-st-malo-manitoba/1460814760,-96.95361559999999,49.3140936
395900.0,"63 Bill Dance DR Winnipeg, Manitoba","Tue, 17 Dec 2019 18:13:16 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/63-bill-dance-dr-winnipeg-manitoba/1460814687,-97.0560114,49.9048004
749900.0,"27 Lakebourne DR Winnipeg, Manitoba","Tue, 17 Dec 2019 18:13:16 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/27-lakebourne-dr-winnipeg-manitoba/1460814675,-97.184557,49.96813789999999
699900.0,"10 Shannon BAY West St Paul, Manitoba","Tue, 17 Dec 2019 18:13:16 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/10-shannon-bay-west-st-paul-manitoba/1460814676,-97.07205289999999,49.9673838
539000.0,"56 MEDINAH DR La Salle, Manitoba","Tue, 17 Dec 2019 18:13:16 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/56-medinah-dr-la-salle-manitoba/1460814668,-97.30172069999999,49.67906809999999
342900.0,"103 Bill Dance DR Winnipeg, Manitoba","Tue, 17 Dec 2019 18:13:16 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/103-bill-dance-dr-winnipeg-manitoba/1460814685,-97.0560114,49.9048004
369900.0,"54 John Neufeld CR Winnipeg, Manitoba","Tue, 17 Dec 2019 18:13:16 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/54-john-neufeld-cr-winnipeg-manitoba/1460814680,-97.043049,49.9044552
397400.0,"39 Bill Dance DR Winnipeg, Manitoba","Tue, 17 Dec 2019 18:13:16 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/39-bill-dance-dr-winnipeg-manitoba/1460814681,-97.0560114,49.9048004
609900.0,Tenants trashed your Rental?,"Tue, 17 Dec 2019 19:16:25 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/tenants-trashed-your-rental/1478161902,-97.0795993,49.9170398
220000.0,Are you inheriting a house you dont want?,"Tue, 17 Dec 2019 21:21:08 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/are-you-inheriting-a-house-you-dont-want/1478178902,-97.00066679999999,49.8935257
229900.0,"90 Cornwall BLVD Winnipeg, Manitoba","Wed, 18 Dec 2019 05:12:00 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/90-cornwall-blvd-winnipeg-manitoba/1478199927,-97.25654089999999,49.8888132
284900.0,"31 Hobbs CR Winnipeg, Manitoba","Wed, 18 Dec 2019 05:36:00 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/31-hobbs-cr-winnipeg-manitoba/1478199996,-97.0742116,49.9237062
279900.0,"New Price!! 28152 PR 210 HWY Landmark, Manitoba R0A0X0","Wed, 18 Dec 2019 09:10:05 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/new-price-28152-pr-210-hwy-landmark-manitoba-r0a0x0/1478227271,-96.7999612,49.67871179999999
279900.0,UNBELIEVABLE PRICE!,"Wed, 18 Dec 2019 09:55:56 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/unbelievable-price/1478235522,-97.1197165,49.9418637
349900.0,Affordable Gino Home in Bridgewater,"Wed, 18 Dec 2019 10:57:49 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/affordable-gino-home-in-bridgewater/1432799959,-97.2120492,49.7829105
469900.0,Brand new quality 2 story home in St.Vital,"Wed, 18 Dec 2019 10:57:44 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-quality-2-story-home-in-st-vital/1420687020,-97.10627050000001,49.86367920000001
899900.0,&quot;Early Bird &quot;Gino&apos;s bungalow special in Sage Creek,"Wed, 18 Dec 2019 10:57:30 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/early-bird-ginos-bungalow-special-in-sage-creek/1410373934,-97.0289354,49.8383206
609900.0,Brand New Gino&apos;s SHOWHOME in Bridgewater,"Wed, 18 Dec 2019 10:57:27 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-ginos-showhome-in-bridgewater/1432774148,-97.1972036,49.7870657
509900.0,Brand new spacious GINO&apos;s SHOWHOME bungalow in Bridgewater,"Wed, 18 Dec 2019 10:57:24 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-spacious-ginos-showhome-bungalow-in-bridgewater/1432345770,-97.2046043,49.7858573
320000.0,Brand new Gino&apos;s bungalow in Charleswood,"Wed, 18 Dec 2019 10:57:19 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-ginos-bungalow-in-charleswood/1444845050,-97.203836,49.81324799999999
347000.0,Brand new 3 bedroom house in Glenwood,"Wed, 18 Dec 2019 11:21:29 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-3-bedroom-house-in-glenwood/1478251500,-97.1027112,49.8658356
209900.0,3 Bedroom Home in Margaret Park,"Wed, 18 Dec 2019 11:50:07 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/3-bedroom-home-in-margaret-park/1478256503,-97.1110001,49.9494228
660000.0,"3 Vogans Winnipeg, Manitoba","Wed, 18 Dec 2019 18:11:05 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/3-vogans-winnipeg-manitoba/1472880688,-97.08150340000002,49.807324
259900.0,"219 Donalda AVE Winnipeg, Manitoba","Wed, 18 Dec 2019 18:11:00 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/219-donalda-ave-winnipeg-manitoba/1472880593,-97.1071504,49.9221706
369900.0,"24 ORCHARD HILL DR Mitchell, Manitoba","Wed, 18 Dec 2019 18:11:00 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/24-orchard-hill-dr-mitchell-manitoba/1472880604,-96.7691712,49.5287309
424900.0,"67 PRAIRIEVIEW DR La Salle, Manitoba","Wed, 18 Dec 2019 18:10:59 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/67-prairieview-dr-la-salle-manitoba/1472880581,-97.25471449999999,49.6914407
900000.0,"100 Main ST Manigotagan, Manitoba","Wed, 18 Dec 2019 18:10:36 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/100-main-st-manigotagan-manitoba/1454674355,-96.3264959,51.185781
1150000.0,"91157 ROAD 3E RD Rockwood, Manitoba","Wed, 18 Dec 2019 18:10:35 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/91157-road-3e-rd-rockwood-manitoba/1429206406,-97.3903874,50.0938577
999888.0,"1340 PR200 RD Winnipeg, Manitoba","Wed, 18 Dec 2019 18:10:29 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/1340-pr200-rd-winnipeg-manitoba/1454673906,-97.0966194,49.6987031
339900.0,"136 MAIN ST Woodlands, Manitoba","Wed, 18 Dec 2019 18:09:48 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/136-main-st-woodlands-manitoba/1466976352,-97.65945649999999,50.208133
214900.0,"1224 Mountain AVE Winnipeg, Manitoba","Wed, 18 Dec 2019 18:09:45 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/1224-mountain-ave-winnipeg-manitoba/1466976234,-97.17031419999999,49.932309
264900.0,"449 GRASSMERE RD West St Paul, Manitoba","Wed, 18 Dec 2019 18:09:43 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/449-grassmere-rd-west-st-paul-manitoba/1466976149,-97.0692244,49.9810248
475900.0,"Homes for Sale in Linden Woods, Winnipeg, Manitoba $475,900","Wed, 18 Dec 2019 18:13:20 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-linden-woods-winnipeg-manitoba-475-900/1461008889,-97.184493,49.831398
524900.0,"Homes for Sale in Onanole, Manitoba $524,900","Wed, 18 Dec 2019 18:13:14 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-onanole-manitoba-524-900/1461008633,-99.7200653333,50.5578318333
439900.0,"103 AUTUMNWOOD DR Gimli, Manitoba","Wed, 18 Dec 2019 18:12:55 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/103-autumnwood-dr-gimli-manitoba/1405691086,-97.0037444,50.6290348
269900.0,178 lilac bay,"Wed, 18 Dec 2019 18:12:52 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/178-lilac-bay/1466977423,-96.696217,49.517343
314900.0,"Homes for Sale in North Kildonan, Winnipeg, Manitoba $314,900","Wed, 18 Dec 2019 18:12:42 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-north-kildonan-winnipeg-manitoba-314-900/1466977263,-97.075376,49.927468
469900.0,"30 MALWA COVE Winnipeg, Manitoba","Wed, 18 Dec 2019 18:12:38 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/30-malwa-cove-winnipeg-manitoba/1472882656,-97.2029528,49.9584976
399900.0,"652 Dallenlea AVE Winnipeg, Manitoba","Wed, 18 Dec 2019 18:12:38 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/652-dallenlea-ave-winnipeg-manitoba/1472882655,-97.0892312,49.91176309999999
485000.0,"653 Coventry RD Winnipeg, Manitoba","Wed, 18 Dec 2019 18:12:37 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/653-coventry-rd-winnipeg-manitoba/1472882634,-97.2772038,49.8533328
224900.0,"93 Vandale ST Ste Anne, Manitoba","Wed, 18 Dec 2019 18:12:37 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/93-vandale-st-ste-anne-manitoba/1461007233,-96.6532197,49.6677966
284900.0,"333 Victoria AVE Winnipeg, Manitoba","Wed, 18 Dec 2019 18:12:34 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/333-victoria-ave-winnipeg-manitoba/1472882569,-97.00990999999999,49.8961272
224900.0,"29 Klassen DR Lac Du Bonnet, Manitoba","Wed, 18 Dec 2019 18:12:32 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/29-klassen-dr-lac-du-bonnet-manitoba/1472882520,-95.8645268,50.2881887
339900.0,"107 Bill Dance DR Winnipeg, Manitoba","Wed, 18 Dec 2019 18:12:29 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/107-bill-dance-dr-winnipeg-manitoba/1461007193,-97.0560114,49.9048004
459900.0,"27085 PR 216 HWY Grunthal, Manitoba","Wed, 18 Dec 2019 18:12:25 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/27085-pr-216-hwy-grunthal-manitoba/1472882345,-96.8491684,49.4065468
319900.0,"68 Birch AVE Mitchell, Manitoba","Wed, 18 Dec 2019 18:12:25 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/68-birch-ave-mitchell-manitoba/1472882348,-96.7600787,49.53495770000001
339900.0,"31037 ROAD 30N RD Steinbach, Manitoba","Wed, 18 Dec 2019 18:12:23 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/31037-road-30n-rd-steinbach-manitoba/1472882297,-96.71393940000002,49.5114491
345000.0,House for sale in Fort Garry!Brand New! Pick your finishings!,"Thu, 19 Dec 2019 10:37:42 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/house-for-sale-in-fort-garry-brand-new-pick-your-finishings/1478401428,-97.1549726,49.8443683
214900.0,Perfect Bilevel FOR SALE with potential to be a duplex,"Thu, 19 Dec 2019 10:40:33 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/perfect-bilevel-for-sale-with-potential-to-be-a-duplex/1478401931,-97.158667,49.91701
289900.0,3 Bedroom Family Home on Quiet Street,"Thu, 19 Dec 2019 10:46:19 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/3-bedroom-family-home-on-quiet-street/1478402920,-97.1905767,49.9570575
359900.0,New 2 Story Design in Bridgwater Trails,"Thu, 19 Dec 2019 10:51:45 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/new-2-story-design-in-bridgwater-trails/1478403821,-97.11858509999999,49.8805024
364900.0,Character Home FOR SALE in Norwood,"Thu, 19 Dec 2019 10:51:05 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/character-home-for-sale-in-norwood/1478403704,-97.1108071,49.8470702
214900.0,"**PRICE REDUCED** 3 BEDROOM HOUSE FOR SALE! $214,900!","Thu, 19 Dec 2019 13:31:04 CST",https://www.kijiji.ca/v-house-for-sale/winnipeg/price-reduced-3-bedroom-house-for-sale-214-900/1478430345,-97.17031419999999,49.932309
